
id;pos_x;pos_y;pos_z;degree;isAtSampleBorder
2513;0.304334;0.311814;0.126379;1;0
2514;0.225986;0.361815;0.126379;1;0
2515;0.341736;0.146064;0.126773;1;0
2516;0.255514;0.171262;0.126773;1;0
2517;0.190553;0.186222;0.126773;1;0
2518;0.296853;0.224805;0.126773;1;0
2519;0.37087;0.252758;0.126773;1;0
2520;0.245278;0.272444;0.126773;1;0
2521;0.345673;0.284255;0.126773;1;0
2522;0.276774;0.32835;0.126773;1;0
2523;0.0960639;0.372051;0.126773;1;0
2524;0.323625;0.153151;0.127167;1;0
2525;0.351185;0.189766;0.127167;1;0
2526;0.0877961;0.29646;0.127167;1;0
2527;0.254727;0.326381;0.127167;1;0
2528;0.287404;0.376382;0.127167;1;0
2529;0.314176;0.206695;0.12756;1;0
2530;0.326775;0.255514;0.12756;1;0
2531;0.371264;0.284648;0.12756;1;0
2532;0.277168;0.33268;0.12756;1;0
2533;0.185041;0.337011;0.12756;1;0
2534;0.318507;0.350003;0.12756;1;0
2535;0.18071;0.358271;0.12756;1;0
2536;0.259451;0.360633;0.12756;1;0
2537;0.276774;0.379138;0.12756;1;0
2538;0.155907;0.380319;0.12756;1;0
2539;0.3252;0.0992136;0.127954;1;0
2540;0.318507;0.142127;0.127954;1;0
2541;0.293704;0.197246;0.127954;1;0
2542;0.315751;0.31142;0.127954;1;0
2543;0.177561;0.399217;0.127954;1;0
2544;0.181104;0.262207;0.128348;1;0
2545;0.375201;0.13071;0.128741;1;0
2546;0.184648;0.238979;0.128741;1;0
2547;0.344098;0.262601;0.128741;1;0
2548;0.254333;0.323232;0.128741;1;0
2549;0.318507;0.331893;0.128741;1;0
2550;0.294097;0.257089;0.129135;1;0
2551;0.212601;0.267719;0.129135;1;0
2552;0.329531;0.284255;0.129135;1;0
2553;0.288586;0.290554;0.129135;1;0
2554;0.103938;0.297641;0.129135;1;0
2555;0.308271;0.343704;0.129135;1;0
2556;0.25079;0.364964;0.129135;1;0
2557;0.161025;0.39961;0.129135;1;0
2558;0.34961;0.148427;0.129529;1;0
2559;0.129529;0.212207;0.129529;1;0
2560;0.1626;0.235042;0.129529;1;0
2561;0.198427;0.379531;0.129529;1;0
2562;0.420477;0.184254;0.129923;1;0
2563;0.400791;0.26457;0.129923;1;0
2564;0.198033;0.277562;0.129923;1;0
2565;0.352759;0.278743;0.129923;1;0
2566;0.348035;0.30709;0.129923;1;0
2567;0.344885;0.322444;0.129923;1;0
2568;0.326381;0.355122;0.129923;1;0
2569;0.349216;0.220475;0.130316;1;0
2570;0.170474;0.221262;0.130316;1;0
2571;0.201183;0.269688;0.130316;1;0
2572;0.25827;0.387405;0.130316;1;0
2573;0.193309;0.203939;0.13071;1;0
2574;0.366539;0.259058;0.13071;1;0
2575;0.380712;0.266144;0.13071;1;0
2576;0.366933;0.29331;0.13071;1;0
2577;0.183073;0.308271;0.13071;1;0
2578;0.323232;0.100395;0.131104;1;0
2579;0.226774;0.273625;0.131104;1;0
2580;0.125986;0.284255;0.131104;1;0
2581;0.295672;0.300003;0.131104;1;0
2582;0.231498;0.178742;0.131497;1;0
2583;0.163781;0.19449;0.131497;1;0
2584;0.31772;0.247247;0.131497;1;0
2585;0.350003;0.269294;0.131497;1;0
2586;0.125986;0.279137;0.131497;1;0
2587;0.369295;0.307483;0.131497;1;0
2588;0.28268;0.369689;0.131497;1;0
2589;0.37835;0.134647;0.131891;1;0
2590;0.15512;0.196852;0.131891;1;0
2591;0.0980325;0.258664;0.131891;1;0
2592;0.348035;0.288586;0.131891;1;0
2593;0.246459;0.337799;0.131891;1;0
2594;0.277168;0.371657;0.131891;1;0
2595;0.377169;0.129529;0.132285;1;0
2596;0.189372;0.164175;0.132285;1;0
2597;0.31142;0.206695;0.132285;1;0
2598;0.423233;0.240554;0.132285;1;0
2599;0.25394;0.262207;0.132285;1;0
2600;0.268113;0.377169;0.132285;1;0
2601;0.379138;0.139371;0.132678;1;0
2602;0.12323;0.217719;0.132678;1;0
2603;0.207482;0.246065;0.132678;1;0
2604;0.168899;0.26142;0.132678;1;0
2605;0.29331;0.270081;0.132678;1;0
2606;0.288192;0.30709;0.132678;1;0
2607;0.292916;0.333468;0.132678;1;0
2608;0.277956;0.386618;0.132678;1;0
2609;0.388193;0.144096;0.133072;1;0
2610;0.178742;0.240947;0.133072;1;0
2611;0.295672;0.338192;0.133072;1;0
2612;0.217719;0.345673;0.133072;1;0
2613;0.168899;0.353547;0.133072;1;0
2614;0.359452;0.164962;0.133466;1;0
2615;0.189372;0.170474;0.133466;1;0
2616;0.200789;0.183466;0.133466;1;0
2617;0.377563;0.196852;0.133466;1;0
2618;0.263782;0.24764;0.133466;1;0
2619;0.171262;0.29331;0.133466;1;0
2620;0.12323;0.330318;0.133466;1;0
2621;0.274018;0.341736;0.133466;1;0
2622;0.261814;0.364177;0.133466;1;0
2623;0.202758;0.396067;0.133466;1;0
2624;0.312602;0.147246;0.13386;1;0
2625;0.383862;0.14882;0.13386;1;0
2626;0.107481;0.303153;0.13386;1;0
2627;0.17008;0.359846;0.13386;1;0
2628;0.432681;0.225199;0.134253;1;0
2629;0.401972;0.267325;0.134253;1;0
2630;0.380319;0.269294;0.134253;1;0
2631;0.167324;0.278743;0.134253;1;0
2632;0.366933;0.294885;0.134253;1;0
2633;0.266932;0.330318;0.134253;1;0
2634;0.216931;0.363389;0.134253;1;0
2635;0.195671;0.196852;0.134647;1;0
2636;0.268113;0.229136;0.134647;1;0
2637;0.363389;0.3252;0.134647;1;0
2638;0.354334;0.337011;0.134647;1;0
2639;0.293704;0.193703;0.135041;1;0
2640;0.154332;0.230711;0.135041;1;0
2641;0.318113;0.235435;0.135041;1;0
2642;0.194096;0.239372;0.135041;1;0
2643;0.227168;0.262995;0.135041;1;0
2644;0.323232;0.301578;0.135041;1;0
2645;0.150395;0.318113;0.135041;1;0
2646;0.383075;0.145671;0.135434;1;0
2647;0.168506;0.191734;0.135434;1;0
2648;0.17638;0.235435;0.135434;1;0
2649;0.205514;0.241341;0.135434;1;0
2650;0.171655;0.209451;0.135828;1;0
2651;0.244491;0.268507;0.135828;1;0
2652;0.354334;0.274806;0.135828;1;0
2653;0.309452;0.301971;0.135828;1;0
2654;0.113387;0.310633;0.135828;1;0
2655;0.304334;0.331499;0.135828;1;0
2656;0.25394;0.111418;0.136222;1;0
2657;0.194096;0.227168;0.136222;1;0
2658;0.0921269;0.274412;0.136222;1;0
2659;0.29331;0.281105;0.136222;1;0
2660;0.27953;0.293704;0.136222;1;0
2661;0.0834654;0.312208;0.136222;1;0
2662;0.235829;0.3252;0.136222;1;0
2663;0.224412;0.345673;0.136222;1;0
2664;0.177561;0.368508;0.136222;1;0
2665;0.266144;0.369295;0.136222;1;0
2666;0.303153;0.380712;0.136222;1;0
2667;0.163387;0.403154;0.136222;1;0
2668;0.329137;0.231105;0.136616;1;0
2669;0.172443;0.287798;0.136616;1;0
2670;0.235829;0.344098;0.136616;1;0
2671;0.311027;0.362602;0.136616;1;0
2672;0.122442;0.368508;0.136616;1;0
2673;0.337799;0.223624;0.137009;1;0
2674;0.347248;0.327562;0.137009;1;0
2675;0.196852;0.330712;0.137009;1;0
2676;0.310239;0.33898;0.137009;1;0
2677;0.287404;0.298428;0.137403;1;0
2678;0.324019;0.30709;0.137403;1;0
2679;0.321263;0.328743;0.137403;1;0
2680;0.320476;0.349216;0.137403;1;0
2681;0.299609;0.3815;0.137403;1;0
2682;0.283861;0.384649;0.137403;1;0
2683;0.210632;0.395279;0.137403;1;0
2684;0.313783;0.192128;0.137797;1;0
2685;0.161813;0.222837;0.137797;1;0
2686;0.127167;0.259058;0.137797;1;0
2687;0.250396;0.27205;0.137797;1;0
2688;0.350791;0.315357;0.137797;1;0
2689;0.154332;0.379531;0.137797;1;0
2690;0.334255;0.150789;0.13819;1;0
2691;0.261026;0.175986;0.13819;1;0
2692;0.289373;0.204333;0.13819;1;0
2693;0.176773;0.29016;0.13819;1;0
2694;0.363389;0.301184;0.13819;1;0
2695;0.231892;0.311027;0.13819;1;0
2696;0.214175;0.441343;0.13819;1;0
2697;0.281105;0.312602;0.138584;1;0
2698;0.241341;0.34646;0.138584;1;0
2699;0.220081;0.367326;0.138584;1;0
2700;0.235042;0.122836;0.138978;1;0
2701;0.236223;0.125986;0.138978;1;0
2702;0.248821;0.145671;0.138978;1;0
2703;0.188585;0.157088;0.138978;1;0
2704;0.283861;0.317326;0.138978;1;0
2705;0.167324;0.194096;0.139371;1;0
2706;0.301578;0.265751;0.139371;1;0
2707;0.239766;0.266538;0.139371;1;0
2708;0.157088;0.329925;0.139371;1;0
2709;0.175199;0.351185;0.139371;1;0
2710;0.284255;0.363783;0.139371;1;0
2711;0.262995;0.371264;0.139371;1;0
2712;0.290554;0.371657;0.139371;1;0
2713;0.364177;0.229924;0.139765;1;0
2714;0.364571;0.236617;0.139765;1;0
2715;0.234648;0.278349;0.139765;1;0
2716;0.360633;0.284255;0.139765;1;0
2717;0.190947;0.302759;0.139765;1;0
2718;0.339373;0.331893;0.139765;1;0
2719;0.19134;0.348035;0.139765;1;0
2720;0.200789;0.439768;0.139765;1;0
2721;0.366145;0.185435;0.140159;1;0
2722;0.36772;0.129135;0.140553;1;0
2723;0.255514;0.230317;0.140553;1;0
2724;0.24764;0.246459;0.140553;1;0
2725;0.272444;0.268507;0.140553;1;0
2726;0.131104;0.279924;0.140553;1;0
2727;0.246065;0.329531;0.140553;1;0
2728;0.369295;0.136616;0.140946;1;0
2729;0.233467;0.170474;0.140946;1;0
2730;0.373232;0.197246;0.140946;1;0
2731;0.369689;0.219294;0.140946;1;0
2732;0.0870087;0.361421;0.140946;1;0
2733;0.268113;0.382287;0.140946;1;0
2734;0.319295;0.109844;0.14134;1;0
2735;0.273231;0.134253;0.14134;1;0
2736;0.331499;0.188585;0.14134;1;0
2737;0.337011;0.222837;0.14134;1;0
2738;0.24764;0.276381;0.14134;1;0
2739;0.18386;0.278349;0.14134;1;0
2740;0.235829;0.34331;0.14134;1;0
2741;0.142521;0.196065;0.141734;1;0
2742;0.18701;0.24764;0.141734;1;0
2743;0.3815;0.263782;0.141734;1;0
2744;0.269688;0.309452;0.141734;1;0
2745;0.321263;0.25827;0.142127;1;0
2746;0.118111;0.312602;0.142127;1;0
2747;0.350791;0.316932;0.142127;1;0
2748;0.195278;0.371264;0.142127;1;0
2749;0.368114;0.115749;0.142521;1;0
2750;0.375594;0.140553;0.142521;1;0
2751;0.396067;0.231498;0.142521;1;0
2752;0.187403;0.238585;0.142521;1;0
2753;0.161813;0.243309;0.142521;1;0
2754;0.324806;0.255514;0.142521;1;0
2755;0.34646;0.307483;0.142521;1;0
2756;0.244491;0.322838;0.142521;1;0
2757;0.162206;0.341342;0.142521;1;0
2758;0.0870087;0.382287;0.142521;1;0
2759;0.301578;0.164962;0.142915;1;0
2760;0.273231;0.188585;0.142915;1;0
2761;0.200002;0.230317;0.142915;1;0
2762;0.188978;0.25827;0.142915;1;0
2763;0.405122;0.274018;0.142915;1;0
2764;0.214963;0.276774;0.142915;1;0
2765;0.292129;0.284648;0.142915;1;0
2766;0.281105;0.314964;0.142915;1;0
2767;0.245278;0.3252;0.142915;1;0
2768;0.31457;0.32835;0.142915;1;0
2769;0.196459;0.380319;0.142915;1;0
2770;0.160632;0.381894;0.142915;1;0
2771;0.313783;0.251577;0.143309;1;0
2772;0.286223;0.286223;0.143309;1;0
2773;0.115749;0.290948;0.143309;1;0
2774;0.235042;0.298822;0.143309;1;0
2775;0.212601;0.399217;0.143309;1;0
2776;0.164569;0.186616;0.143702;1;0
2777;0.40276;0.275593;0.143702;1;0
2778;0.318901;0.348429;0.143702;1;0
2779;0.435831;0.207482;0.144096;1;0
2780;0.199608;0.212207;0.144096;1;0
2781;0.307877;0.305515;0.144096;1;0
2782;0.136222;0.355122;0.144096;1;0
2783;0.174411;0.192915;0.14449;1;0
2784;0.340948;0.218112;0.14449;1;0
2785;0.248821;0.271263;0.14449;1;0
2786;0.305515;0.355909;0.14449;1;0
2787;0.229924;0.392524;0.14449;1;0
2788;0.345279;0.124017;0.144883;1;0
2789;0.307483;0.259058;0.144883;1;0
2790;0.161813;0.284255;0.144883;1;0
2791;0.209845;0.33268;0.144883;1;0
2792;0.188978;0.446855;0.144883;1;0
2793;0.413784;0.136222;0.145277;1;0
2794;0.173624;0.197246;0.145277;1;0
2795;0.432681;0.217325;0.145277;1;0
2796;0.268113;0.253152;0.145277;1;0
2797;0.312208;0.257877;0.145277;1;0
2798;0.107875;0.300397;0.145277;1;0
2799;0.240554;0.340948;0.145277;1;0
2800;0.183466;0.361421;0.145277;1;0
2801;0.168506;0.409059;0.145277;1;0
2802;0.222443;0.44213;0.145277;1;0
2803;0.242128;0.153545;0.145671;1;0
2804;0.216931;0.24764;0.145671;1;0
2805;0.177955;0.251184;0.145671;1;0
2806;0.28268;0.269688;0.145671;1;0
2807;0.272837;0.31772;0.145671;1;0
2808;0.246065;0.32835;0.145671;1;0
2809;0.18386;0.366145;0.145671;1;0
2810;0.409453;0.125592;0.146064;1;0
2811;0.270475;0.185435;0.146064;1;0
2812;0.26457;0.195671;0.146064;1;0
2813;0.439768;0.219294;0.146064;1;0
2814;0.284255;0.276381;0.146064;1;0
2815;0.25827;0.312995;0.146064;1;0
2816;0.184254;0.326775;0.146064;1;0
2817;0.248821;0.334255;0.146064;1;0
2818;0.22638;0.350003;0.146064;1;0
2819;0.370476;0.119293;0.146458;1;0
2820;0.409453;0.130316;0.146458;1;0
2821;0.366539;0.212207;0.146458;1;0
2822;0.248034;0.263388;0.146458;1;0
2823;0.28583;0.313783;0.146458;1;0
2824;0.227168;0.332287;0.146458;1;0
2825;0.371264;0.218112;0.146852;1;0
2826;0.437406;0.221656;0.146852;1;0
2827;0.261814;0.265751;0.146852;1;0
2828;0.121261;0.274806;0.146852;1;0
2829;0.357484;0.288979;0.146852;1;0
2830;0.297641;0.294885;0.146852;1;0
2831;0.318113;0.312208;0.146852;1;0
2832;0.154726;0.188978;0.147246;1;0
2833;0.190947;0.217325;0.147246;1;0
2834;0.168899;0.337405;0.147246;1;0
2835;0.295279;0.351972;0.147246;1;0
2836;0.369689;0.116537;0.147639;1;0
2837;0.285436;0.142127;0.147639;1;0
2838;0.236617;0.150789;0.147639;1;0
2839;0.281893;0.174411;0.147639;1;0
2840;0.186616;0.194096;0.147639;1;0
2841;0.365358;0.2189;0.147639;1;0
2842;0.239766;0.277562;0.147639;1;0
2843;0.161813;0.280711;0.147639;1;0
2844;0.25394;0.312208;0.147639;1;0
2845;0.338192;0.3252;0.147639;1;0
2846;0.178742;0.191734;0.148033;1;0
2847;0.180317;0.19764;0.148033;1;0
2848;0.158663;0.214963;0.148033;1;0
2849;0.316539;0.223624;0.148033;1;0
2850;0.331499;0.327562;0.148033;1;0
2851;0.0842528;0.376775;0.148033;1;0
2852;0.0964576;0.400398;0.148033;1;0
2853;0.411421;0.273625;0.148427;1;0
2854;0.208663;0.333468;0.148427;1;0
2855;0.359846;0.197246;0.14882;1;0
2856;0.201577;0.231105;0.14882;1;0
2857;0.211026;0.257089;0.14882;1;0
2858;0.305909;0.304334;0.14882;1;0
2859;0.3252;0.322838;0.14882;1;0
2860;0.185041;0.331499;0.14882;1;0
2861;0.0870087;0.337011;0.14882;1;0
2862;0.192128;0.340555;0.14882;1;0
2863;0.0862213;0.353153;0.14882;1;0
2864;0.120474;0.37087;0.14882;1;0
2865;0.177561;0.198427;0.149214;1;0
2866;0.407091;0.246065;0.149214;1;0
2867;0.423626;0.252758;0.149214;1;0
2868;0.318901;0.274412;0.149214;1;0
2869;0.260239;0.280318;0.149214;1;0
2870;0.357878;0.281105;0.149214;1;0
2871;0.325594;0.283861;0.149214;1;0
2872;0.238979;0.299216;0.149214;1;0
2873;0.309846;0.320869;0.149214;1;0
2874;0.252758;0.342129;0.149214;1;0
2875;0.200396;0.236617;0.149608;1;0
2876;0.177167;0.257089;0.149608;1;0
2877;0.390555;0.133072;0.150001;1;0
2878;0.100395;0.254333;0.150001;1;0
2879;0.270081;0.297641;0.150001;1;0
2880;0.110631;0.364177;0.150001;1;0
2881;0.358665;0.184648;0.150395;1;0
2882;0.169293;0.194096;0.150395;1;0
2883;0.366933;0.216538;0.150395;1;0
2884;0.283861;0.254333;0.150395;1;0
2885;0.254333;0.262601;0.150395;1;0
2886;0.248428;0.277562;0.150395;1;0
2887;0.24016;0.309058;0.150395;1;0
2888;0.278349;0.310633;0.150395;1;0
2889;0.259058;0.316539;0.150395;1;0
2890;0.220475;0.32205;0.150395;1;0
2891;0.210632;0.330712;0.150395;1;0
2892;0.319688;0.351185;0.150395;1;0
2893;0.0862213;0.3815;0.150395;1;0
2894;0.189372;0.39961;0.150395;1;0
2895;0.187403;0.14882;0.150789;1;0
2896;0.185829;0.197246;0.150789;1;0
2897;0.17323;0.188978;0.151183;1;0
2898;0.177561;0.19449;0.151183;1;0
2899;0.194884;0.196065;0.151183;1;0
2900;0.196459;0.208663;0.151183;1;0
2901;0.138978;0.353941;0.151183;1;0
2902;0.203939;0.353941;0.151183;1;0
2903;0.270475;0.366145;0.151183;1;0
2904;0.261814;0.269294;0.151576;1;0
2905;0.251577;0.279137;0.151576;1;0
2906;0.32835;0.279924;0.151576;1;0
2907;0.17638;0.33898;0.151576;1;0
2908;0.0751976;0.350397;0.151576;1;0
2909;0.201577;0.37835;0.151576;1;0
2910;0.163387;0.406697;0.151576;1;0
2911;0.366539;0.200396;0.15197;1;0
2912;0.214175;0.280711;0.15197;1;0
2913;0.0751976;0.346854;0.15197;1;0
2914;0.126379;0.411815;0.15197;1;0
2915;0.301578;0.193703;0.152364;1;0
2916;0.216538;0.339767;0.152364;1;0
2917;0.298034;0.199608;0.152757;1;0
2918;0.29016;0.259845;0.152757;1;0
2919;0.203939;0.291735;0.152757;1;0
2920;0.178742;0.339767;0.152757;1;0
2921;0.175986;0.195278;0.153151;1;0
2922;0.427957;0.227955;0.153151;1;0
2923;0.17638;0.232286;0.153151;1;0
2924;0.332287;0.338586;0.153151;1;0
2925;0.221656;0.356303;0.153151;1;0
2926;0.210632;0.446461;0.153151;1;0
2927;0.163387;0.199215;0.153545;1;0
2928;0.156301;0.229924;0.153545;1;0
2929;0.188585;0.237404;0.153545;1;0
2930;0.275987;0.272444;0.153545;1;0
2931;0.125592;0.275987;0.153545;1;0
2932;0.320082;0.283467;0.153545;1;0
2933;0.258664;0.303153;0.153545;1;0
2934;0.289767;0.373626;0.153545;1;0
2935;0.190159;0.374019;0.153545;1;0
2936;0.248428;0.170868;0.153939;1;0
2937;0.218506;0.247247;0.153939;1;0
2938;0.162206;0.261026;0.153939;1;0
2939;0.37835;0.280318;0.153939;1;0
2940;0.305515;0.303546;0.153939;1;0
2941;0.305515;0.316539;0.153939;1;0
2942;0.303546;0.344098;0.153939;1;0
2943;0.220868;0.123623;0.154332;1;0
2944;0.269294;0.182285;0.154332;1;0
2945;0.2689;0.185829;0.154332;1;0
2946;0.372838;0.212994;0.154332;1;0
2947;0.170868;0.214175;0.154332;1;0
2948;0.161813;0.244097;0.154332;1;0
2949;0.216931;0.277956;0.154332;1;0
2950;0.163387;0.287404;0.154332;1;0
2951;0.306302;0.318507;0.154332;1;0
2952;0.418114;0.184254;0.154726;1;0
2953;0.278743;0.265357;0.154726;1;0
2954;0.287404;0.321263;0.154726;1;0
2955;0.169687;0.351972;0.154726;1;0
2956;0.125592;0.378744;0.154726;1;0
2957;0.146064;0.391342;0.154726;1;0
2958;0.41654;0.187797;0.15512;1;0
2959;0.321657;0.200789;0.15512;1;0
2960;0.192522;0.257089;0.15512;1;0
2961;0.284255;0.312208;0.15512;1;0
2962;0.146458;0.313783;0.15512;1;0
2963;0.277956;0.367326;0.15512;1;0
2964;0.143309;0.370082;0.15512;1;0
2965;0.0818906;0.374019;0.15512;1;0
2966;0.174805;0.379925;0.15512;1;0
2967;0.327562;0.231892;0.155513;1;0
2968;0.296066;0.244884;0.155513;1;0
2969;0.257483;0.25079;0.155513;1;0
2970;0.231105;0.274806;0.155513;1;0
2971;0.153151;0.442524;0.155513;1;0
2972;0.22953;0.177955;0.155907;1;0
2973;0.285042;0.321263;0.155907;1;0
2974;0.170474;0.327562;0.155907;1;0
2975;0.23701;0.348035;0.155907;1;0
2976;0.221656;0.450004;0.155907;1;0
2977;0.369295;0.204333;0.156301;1;0
2978;0.124017;0.29016;0.156301;1;0
2979;0.17323;0.295279;0.156301;1;0
2980;0.15197;0.309846;0.156301;1;0
2981;0.232679;0.335436;0.156301;1;0
2982;0.320869;0.348035;0.156301;1;0
2983;0.149608;0.350003;0.156301;1;0
2984;0.216538;0.394886;0.156301;1;0
2985;0.259845;0.403941;0.156694;1;0
2986;0.164175;0.182679;0.157088;1;0
2987;0.177955;0.189766;0.157088;1;0
2988;0.318901;0.246459;0.157088;1;0
2989;0.403154;0.266538;0.157088;1;0
2990;0.325987;0.274412;0.157088;1;0
2991;0.112993;0.29646;0.157088;1;0
2992;0.179136;0.329137;0.157088;1;0
2993;0.394886;0.255908;0.157482;1;0
2994;0.26457;0.342523;0.157482;1;0
2995;0.181498;0.18701;0.157876;1;0
2996;0.198033;0.211419;0.157876;1;0
2997;0.332287;0.275593;0.157876;1;0
2998;0.288586;0.325594;0.157876;1;0
2999;0.271656;0.277168;0.158269;1;0
3000;0.329531;0.279137;0.158269;1;0
3001;0.152364;0.283074;0.158269;1;0
3002;0.220475;0.313389;0.158269;1;0
3003;0.150395;0.314964;0.158269;1;0
3004;0.113781;0.373232;0.158269;1;0
3005;0.342129;0.225199;0.158663;1;0
3006;0.299216;0.270081;0.158663;1;0
3007;0.246065;0.305909;0.158663;1;0
3008;0.348035;0.314176;0.158663;1;0
3009;0.255121;0.322444;0.158663;1;0
3010;0.224412;0.450398;0.158663;1;0
3011;0.178742;0.234648;0.159057;1;0
3012;0.17008;0.251971;0.159057;1;0
3013;0.276381;0.262601;0.159057;1;0
3014;0.231105;0.26457;0.159057;1;0
3015;0.25394;0.268507;0.159057;1;0
3016;0.30079;0.321263;0.159057;1;0
3017;0.422051;0.198427;0.15945;1;0
3018;0.196852;0.244491;0.15945;1;0
3019;0.286617;0.326381;0.15945;1;0
3020;0.307483;0.348429;0.15945;1;0
3021;0.352366;0.1063;0.159844;1;0
3022;0.358271;0.111025;0.159844;1;0
3023;0.196852;0.14134;0.159844;1;0
3024;0.272837;0.183466;0.160238;1;0
3025;0.306302;0.218112;0.160238;1;0
3026;0.245672;0.273231;0.160238;1;0
3027;0.302759;0.350397;0.160238;1;0
3028;0.228349;0.355515;0.160238;1;0
3029;0.152364;0.359059;0.160238;1;0
3030;0.287798;0.359452;0.160238;1;0
3031;0.214569;0.394098;0.160238;1;0
3032;0.168899;0.397642;0.160238;1;0
3033;0.350003;0.138584;0.160632;1;0
3034;0.165356;0.269294;0.160632;1;0
3035;0.216931;0.286223;0.160632;1;0
3036;0.231105;0.293704;0.160632;1;0
3037;0.116537;0.30079;0.160632;1;0
3038;0.174411;0.429532;0.160632;1;0
3039;0.312208;0.138978;0.161025;1;0
3040;0.177955;0.164962;0.161025;1;0
3041;0.16575;0.182679;0.161025;1;0
3042;0.220868;0.221656;0.161025;1;0
3043;0.429926;0.237798;0.161025;1;0
3044;0.319295;0.271263;0.161025;1;0
3045;0.291341;0.305515;0.161025;1;0
3046;0.263388;0.33583;0.161025;1;0
3047;0.357878;0.115355;0.161419;1;0
3048;0.183073;0.189372;0.161419;1;0
3049;0.292129;0.242916;0.161419;1;0
3050;0.289767;0.265357;0.161419;1;0
3051;0.19449;0.291341;0.161419;1;0
3052;0.183073;0.291735;0.161419;1;0
3053;0.289373;0.320869;0.161419;1;0
3054;0.174017;0.325987;0.161419;1;0
3055;0.284255;0.326775;0.161419;1;0
3056;0.25079;0.18701;0.161813;1;0
3057;0.259451;0.280711;0.161813;1;0
3058;0.0814969;0.347248;0.161813;1;0
3059;0.381894;0.134253;0.162206;1;0
3060;0.277168;0.192128;0.162206;1;0
3061;0.131497;0.256695;0.162206;1;0
3062;0.25394;0.335436;0.162206;1;0
3063;0.190159;0.374019;0.162206;1;0
3064;0.238191;0.198427;0.1626;1;0
3065;0.12756;0.260633;0.1626;1;0
3066;0.301184;0.312602;0.1626;1;0
3067;0.160632;0.368114;0.1626;1;0
3068;0.192128;0.402366;0.1626;1;0
3069;0.172049;0.181892;0.162994;1;0
3070;0.171655;0.262601;0.162994;1;0
3071;0.375594;0.284255;0.162994;1;0
3072;0.160632;0.181892;0.163387;1;0
3073;0.331893;0.208663;0.163387;1;0
3074;0.145277;0.337799;0.163387;1;0
3075;0.313783;0.337799;0.163387;1;0
3076;0.234254;0.350791;0.163387;1;0
3077;0.299216;0.354728;0.163387;1;0
3078;0.177167;0.369295;0.163387;1;0
3079;0.423626;0.250396;0.163781;1;0
3080;0.262601;0.272837;0.163781;1;0
3081;0.278743;0.272837;0.163781;1;0
3082;0.228349;0.357484;0.163781;1;0
3083;0.216931;0.359846;0.163781;1;0
3084;0.198427;0.403547;0.163781;1;0
3085;0.25079;0.187797;0.164175;1;0
3086;0.368114;0.212207;0.164175;1;0
3087;0.249609;0.288192;0.164175;1;0
3088;0.140553;0.290554;0.164175;1;0
3089;0.259845;0.341342;0.164175;1;0
3090;0.334649;0.212207;0.164569;1;0
3091;0.250396;0.243703;0.164569;1;0
3092;0.301578;0.246853;0.164569;1;0
3093;0.159844;0.262207;0.164569;1;0
3094;0.359059;0.270869;0.164569;1;0
3095;0.18071;0.324413;0.164569;1;0
3096;0.24016;0.337799;0.164569;1;0
3097;0.271263;0.338192;0.164569;1;0
3098;0.294885;0.187403;0.164962;1;0
3099;0.208663;0.244884;0.164962;1;0
3100;0.240947;0.268113;0.164962;1;0
3101;0.278743;0.283467;0.164962;1;0
3102;0.209451;0.357484;0.164962;1;0
3103;0.170868;0.372838;0.164962;1;0
3104;0.445674;0.243703;0.165356;1;0
3105;0.424414;0.244884;0.165356;1;0
3106;0.254333;0.253152;0.165356;1;0
3107;0.295672;0.308271;0.165356;1;0
3108;0.337405;0.318507;0.165356;1;0
3109;0.0807095;0.356696;0.165356;1;0
3110;0.135041;0.360633;0.165356;1;0
3111;0.212207;0.380712;0.165356;1;0
3112;0.199608;0.227561;0.16575;1;0
3113;0.114568;0.324413;0.16575;1;0
3114;0.263782;0.334649;0.16575;1;0
3115;0.212994;0.384649;0.16575;1;0
3116;0.269294;0.230711;0.166143;1;0
3117;0.184254;0.380319;0.166143;1;0
3118;0.190553;0.206695;0.166537;1;0
3119;0.196065;0.209845;0.166537;1;0
3120;0.335436;0.224412;0.166537;1;0
3121;0.239766;0.236223;0.166537;1;0
3122;0.330318;0.278743;0.166537;1;0
3123;0.115749;0.294885;0.166537;1;0
3124;0.295672;0.31772;0.166537;1;0
3125;0.0799221;0.373626;0.166537;1;0
3126;0.407484;0.125198;0.166931;1;0
3127;0.301578;0.182679;0.166931;1;0
3128;0.225593;0.222049;0.166931;1;0
3129;0.331106;0.108662;0.167324;1;0
3130;0.375201;0.135041;0.167324;1;0
3131;0.230317;0.188978;0.167324;1;0
3132;0.189766;0.222049;0.167324;1;0
3133;0.37835;0.232286;0.167324;1;0
3134;0.211026;0.261814;0.167324;1;0
3135;0.259058;0.28583;0.167324;1;0
3136;0.326775;0.289373;0.167324;1;0
3137;0.232679;0.309058;0.167324;1;0
3138;0.274412;0.354728;0.167324;1;0
3139;0.259451;0.359452;0.167324;1;0
3140;0.39213;0.232286;0.167718;1;0
3141;0.357878;0.266932;0.167718;1;0
3142;0.0791346;0.359059;0.167718;1;0
3143;0.187797;0.375201;0.167718;1;0
3144;0.168112;0.181498;0.168112;1;0
3145;0.0960639;0.297247;0.168112;1;0
3146;0.185435;0.155907;0.168506;1;0
